Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Roll.rear.camber_angle_gain_roll_l.avg,2in Heave.rear.p_rod_length_l.avg,2in Heave.rear.motion_ratio_heave_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.tie_rod_angle_top_view_l.avg,2in Heave.rear.roll_center_gnd.z.avg,2in Heave.rear.side_view_swing_arm_angle_l.avg,2in Heave.rear.coil_over_length_l.avg,2in Heave.rear.toe_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.std_dev,2in Heave.rear.p_rod_length_l.std_dev,2in Heave.rear.motion_ratio_heave_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.tie_rod_angle_top_view_l.std_dev,2in Heave.rear.roll_center_gnd.z.std_dev,2in Heave.rear.side_view_swing_arm_angle_l.std_dev,2in Heave.rear.coil_over_length_l.std_dev,2in Heave.rear.toe_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.best,2in Heave.rear.p_rod_length_l.best,2in Heave.rear.motion_ratio_heave_l.best,Roll.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.tie_rod_angle_top_view_l.best,2in Heave.rear.roll_center_gnd.z.best,2in Heave.rear.side_view_swing_arm_angle_l.best,2in Heave.rear.coil_over_length_l.best,2in Heave.rear.toe_angle_l.best,
318,728.088,1312.48,2801.65,0.55474,11.0929,0,197.147,58.1506,6.84088,808.044,59.5661,110.34,61.303,16.7425,0,2234.75,275.027,4.17731,802.226,278.064,275.016,346.014,6.65771,0,0.471424,0.895406,5.58603,657.16,2.08116,41.3103,1.31058,
319,728.088,1238.74,2599.48,0.587766,10.9671,0,133.08,51.0223,7.05857,795.21,53.0262,117.026,71.3485,14.8564,0,1433.83,247.362,5.00437,706.589,254.925,295.306,336.383,6.65771,0,0.471424,0.895406,5.58603,657.16,2.08116,41.3103,1.31058,
320,728.088,1235.16,2530,0.589467,12.0322,0,170.882,56.5874,6.38227,772.808,57.644,118.146,40.6801,19.1889,0,1520.32,245.259,3.02461,513.428,245.863,311.739,197.997,6.65771,0,0.471424,0.895406,5.58603,657.16,2.113,42.2962,1.31058,
321,727.171,967.459,1077.78,0.751629,10.7859,0,34.4222,24.5923,6.38071,747.303,25.5214,98.0041,20.4498,16.5173,0,190.401,125.467,3.50241,447.05,125.358,256.368,94.7,6.65771,0,0.471424,0.895406,5.12391,657.16,2.113,42.2962,1.31058,
322,727.171,1152.24,2134.08,0.631092,12.5745,0,38.3607,46.8455,6.57424,859.002,48.2318,91.2191,49.4345,20.6359,0,161.237,233.579,3.48627,1190.76,238.241,175.108,308.088,6.65771,0,0.471424,0.895406,5.58603,657.16,2.113,42.2962,1.31058,
323,727.171,1122.66,2310.85,0.64772,10.5843,0,110.891,44.6431,6.29643,771.189,45.3472,89.2662,44.4456,14.8688,0,1301.43,244.885,2.54896,653.315,246.454,220.633,287.569,6.65771,0,0.471424,0.895406,5.58603,657.16,1.94332,41.2054,1.31058,
324,727.171,1039.51,1415.74,0.699535,9.05434,0,91.5505,39.2934,6.41223,704.687,40.3663,104.635,43.5078,7.88599,0,733.646,182.008,3.20359,244.997,182.632,264.971,191.776,4.84045,0,0.471424,0.895406,5.06222,657.16,2.113,28.9289,1.31058,
325,727.171,1265.7,2519.4,0.57452,13.1334,0,151.666,57.3049,6.59833,818.586,58.6657,102.652,57.094,23.0119,0,1643.33,230.99,4.02937,659.472,228.94,240.127,261.077,6.65771,0,0.471424,0.741926,4.9672,657.16,1.13008,42.2962,1.31058,
326,727.171,1309.85,2558.39,0.555157,11.6401,0,100.761,85.0525,6.32278,846.283,87.1106,103.51,69.1677,16.6444,0,599.379,342.6,2.93143,1220.21,349.209,240.797,346.439,6.65771,0,0.471424,0.895406,5.58603,657.16,2.113,42.2962,1.31058,
327,727.171,1110.47,1920.41,0.654833,9.70365,0,102.078,48.7012,6.73383,729.308,50.0626,113.776,50.1032,12.9233,0,997.945,233.77,4.18026,413.445,241.662,303.566,239.01,4.05178,0,0.471424,0.895406,5.58603,657.16,2.113,42.2962,1.31058,
328,727.171,1115.46,1514.93,0.651903,11.6483,0,40.0857,58.9563,6.82027,770.367,60.3674,110.948,56.2661,17.9109,0,187.109,243.947,4.49356,494.286,243.892,274.158,242.92,6.65771,0,0.471424,0.895406,5.58603,656.75,2.113,42.2962,1.31058,
329,727.171,1284.75,3429.85,0.565999,10.851,0,169.342,53.8871,6.55369,835.411,55.9914,95.1207,57.5982,17.7479,0,2010.49,283.359,3.80257,1430.58,292.664,255.94,353.805,6.65771,0,0.471424,0.895406,5.58603,657.16,2.113,25.2873,1.31058,
330,727.171,11417.3,146088,0.06369,10.8139,0,10373.8,43.2257,6.17027,797.298,44.3228,96.8087,44.8655,16.2349,0,145613,230.138,2.34461,835.698,232.617,238.538,314.554,3.44794,0,0.471424,0.631799,5.02052,657.16,1.261,42.9073,1.31058,
331,727.171,1192.72,1805.87,0.609673,12.0422,0,56.786,77.2689,6.6218,785.282,78.2995,123.307,53.1149,19.2232,0,9678.41,302.085,3.6304,574.628,302.52,314.157,250.063,6.65771,0,0.471424,0.895406,5.58603,657.16,2.113,42.2372,1.31058,
332,727.171,1113.18,1632.47,0.653239,11.3977,0,34.9692,50.8454,6.69671,784.794,53.3242,115.656,55.4947,17.9083,0,152.973,234.017,4.31948,590.501,239.468,300.101,267.219,6.37546,0,0.471424,0.895406,5.35134,657.16,2.113,42.9073,1.31058,
333,727.171,1115.23,1510.7,0.652037,10.6908,0,39.4451,53.5845,6.58236,774.534,54.5861,110.799,65.0069,15.0302,0,157.629,233.238,3.54243,518.635,233.201,283.654,278.064,0.872964,0,0.471424,0.895406,5.58603,657.113,2.113,22.6988,1.31058,
334,727.171,1342.69,3473.25,0.541576,10.5691,0,214.314,59.1702,6.53778,795.678,60.5928,130.527,65.3045,13.2621,0,1903.16,266.176,3.5663,898.921,268.429,331.353,334.8,6.65771,0,0.471424,0.895406,5.58603,657.113,2.113,42.9073,1.31058,
335,727.171,1030.75,1277.23,0.70548,10.6558,0,59.8079,37.4004,6.76184,742.969,38.4366,98.6038,36.1101,15.0513,0,375.572,177.099,4.30798,412.393,180.72,244.917,167.927,6.65771,0,0.471424,0.895406,5.58603,657.113,2.113,42.9073,1.31058,
336,727.171,1176.32,1942.34,0.618172,11.7564,0,110.062,54.4653,6.31652,777.26,55.7885,113.882,46.7933,17.2508,0,1049.77,243.505,2.832,510.288,245.512,270.018,232.493,6.65771,0,0.471424,0.895406,5.58603,656.504,2.113,42.9073,1.43409,
337,727.171,1241.47,2642.39,0.585735,11.1951,0,195.383,41.7751,6.47322,798.875,43.5506,93.6887,50.5264,17.961,0,1597.73,245.158,3.5716,765.72,248.644,245.264,317.423,6.65771,0,0.471424,0.415935,5.50063,656.504,0.926434,43.6891,1.43409,
338,726.991,970.345,1090.39,0.749209,10.0157,0,20.4174,33.2231,6.65466,731.833,34.2416,103.357,30.6025,12.7088,0,196.046,158.004,4.01581,377.085,158.144,268.23,169.473,6.65771,0,0.471424,0.797086,5.58603,656.504,1.88577,43.6891,1.51483,
339,726.991,1291.81,3431.53,0.562769,9.99662,0,268.672,41.676,6.48437,755.986,43.0847,110.311,55.5989,12.3085,0,2706.53,226.154,3.47581,617.446,229.316,292.868,279.284,6.65771,0,0.471424,0.895406,5.58603,656.504,2.113,43.6891,1.51483,
340,726.991,1088.42,1879.78,0.667934,10.9372,0,117.206,36.9946,6.46416,749.904,37.9736,108.89,20.0479,17.2505,0,1055.26,165.384,3.65871,453.436,165.586,281.315,124.394,5.17231,0,0.471424,0.895406,5.06592,656.504,2.113,43.6891,1.51483,
341,726.991,1058.59,1528.91,0.686755,10.0568,0,62.6474,46.5795,6.26951,744.076,47.6199,96.8033,44.5361,13.6902,0,548.288,215.078,2.86983,437.846,215.479,243.27,227.063,6.65771,0,0.471424,0.895406,5.48681,656.504,2.113,42.1473,1.51483,
342,726.991,1622.62,5990.74,0.448034,12.4982,0,389.112,72.1527,6.70647,887.15,73.6005,106.61,74.7935,23.1457,0,5037.26,324.655,3.86557,1573.6,327.515,260.959,441.133,6.65771,0,0.471424,0.895406,5.58603,656.504,2.113,43.6891,1.51483,
343,726.991,1305.42,2310.55,0.5569,12.5009,0,125.193,75.0261,6.63609,812.594,76.8127,121.897,74.7632,19.3489,0,1070.39,306.827,3.86579,626.516,310.444,287.255,309.239,6.65771,0,0.471424,0.895406,5.43116,656.504,2.113,43.6891,1.51483,
344,726.991,1426.12,2924.88,0.50977,14.2659,0,147.223,80.7768,6.70309,898.704,82.8714,117.926,77.6464,25.6155,0,1119.15,341.41,3.98914,1103.25,347.124,287.105,405.134,6.65771,0,0.471424,0.895406,5.58603,656.504,2.113,43.6891,1.46795,
345,726.991,957.681,1029.06,0.759115,9.58225,0,18.3954,40.323,6.59747,710.334,41.2858,108.447,22.7164,11.2676,0,149.852,199.582,3.9583,343.008,200.1,285.315,134.612,6.65771,0,0.471424,0.895406,5.58603,656.504,2.113,43.6891,1.51483,
346,725.308,1011.07,1404.59,0.717368,10.3999,0,23.6413,37.2405,6.40518,753.913,39.0011,91.4733,48.9944,15.0331,0,102.825,205.773,3.48564,515.493,209.974,231.544,266.167,6.65771,0,0.471424,0.895406,5.58603,656.504,2.113,43.6891,1.5026,
347,725.308,1567.99,4176.48,0.462572,11.9264,0,292.338,82.2278,6.74907,876.418,84.5292,131.455,82.3442,18.3524,0,2699.47,342.795,3.976,1228.02,341.463,326.71,406.888,6.65771,0,0.471424,0.895406,5.58603,656.504,2.113,43.8759,1.5026,
348,725.308,1123.83,1791.32,0.645388,12.1826,0,62.2957,44.4586,6.92016,802.838,45.9725,103.837,45.3261,20.0487,0,535.481,228.271,4.99286,672.968,236.693,271.982,274.737,6.65771,0,0.471424,0.895406,5.22678,656.504,2.113,43.8759,1.5026,
349,725.308,1087.46,1719.16,0.666972,10.2779,0,84.8349,51.4601,6.26519,741.401,52.4405,96.874,43.9109,14.0164,0,823.082,237.494,2.84496,421.142,236.472,226.16,206.75,4.94845,0,0.562614,0.895406,5.59407,656.504,2.113,43.8759,1.5026,
350,725.308,1138.4,1985.12,0.637127,11.0469,0,26.8655,58.3071,6.38032,805.606,59.9204,113.687,56.5901,14.7619,0,118.951,284.567,2.93029,845.018,289.725,281.705,331.63,6.65771,0,0.562614,0.895406,4.95642,656.504,2.113,42.958,1.49585,
351,725.308,1584.31,6833.44,0.457808,11.0247,0,453.508,58.7897,6.5583,802.306,60.5262,122.685,68.9082,16.0914,0,5965.14,283.641,3.70068,770.956,287.079,318.189,351.272,6.65771,0,0.562614,0.895406,5.59407,656.504,2.113,42.2329,1.49585,
352,725.308,1037.59,1592.35,0.699028,10.2593,0,71.5612,35.8717,6.17256,744.304,36.9434,98.0334,34.4496,14.4897,0,703.777,184.335,2.51785,509.435,188.354,253.676,218.75,6.65771,0,0.562614,0.895406,5.46379,656.504,2.113,43.8759,1.49585,
353,725.308,2266.87,15638,0.319961,11.1574,0,1224.62,50.1289,6.22198,763.504,51.3321,111.188,48.7159,17.0175,0,14826.4,240.457,2.53418,490.156,238.979,288.204,218.538,6.65771,0,0.562614,0.895406,5.59407,656.504,2.113,43.8759,1.49585,
354,725.308,1234.73,2274.49,0.587422,12.5384,0,152.632,43.8342,7.03197,799.263,45.4361,126.554,47.4411,20.712,0,1716.51,196.425,5.13277,598.496,200.145,333.434,252.169,6.65771,0,0.492505,0.895406,5.59407,656.504,2.113,43.8759,1.49585,
355,725.308,1145.21,1929.31,0.63334,11.2281,0,112.536,50.5057,6.70913,757.033,49.0506,110.318,47.8306,16.9154,0,982.608,232.42,4.22038,512.524,220.051,292.149,309.751,6.65771,0,0.562614,0.895406,5.59407,656.504,2.113,43.8759,1.49585,
356,725.308,1024.56,1521.47,0.70792,11.8018,0,29.4937,43.0422,6.36863,776.339,44.247,79.1473,34.1224,21.3021,0,170.532,230.563,3.27582,659.291,232.47,185.417,236.601,6.65771,0,0.562614,0.895406,5.59407,656.504,2.113,43.2949,1.37241,
357,725.308,1086.38,1793.88,0.667637,10.9608,0,85.9749,40.4447,6.25303,774.328,41.421,94.789,32.2093,17.2,0,757.42,207.963,3.12693,637.756,207.933,248.232,241.281,6.65771,0,0.44986,0.895406,4.95147,631.347,2.113,43.9092,1.37241,
358,725.308,987.246,1093.28,0.734678,9.51803,0,18.3021,52.4968,6.57333,716.287,53.7091,88.7052,41.6539,9.25525,0,102.006,238.529,4.01902,274.014,238.858,187.129,188.323,6.65771,0,0.562614,0.895406,5.00951,656.504,2.113,43.9092,1.37241,
359,725.308,1076.39,1531.33,0.673837,10.2444,0,26.014,57.5332,6.54226,751.59,58.9691,105.568,59.9248,14.1302,0,113.884,246.593,3.68378,455.834,247.946,279.639,280.892,3.58285,0,0.562614,0.895406,5.59407,656.504,2.113,18.6324,1.37241,
360,725.308,973.301,1229.92,0.745204,10.243,0,20.4294,34.8565,6.47413,739.431,36.4779,88.1118,37.2777,14.7473,0,89.5435,189.838,3.79675,456.892,192.186,232.751,220.964,6.65771,0,0.533865,0.895406,5.59407,656.504,2.113,43.9092,1.37241,
361,725.308,1609.44,5240.87,0.450659,11.7699,0,482.758,63.1066,6.38301,818.486,64.115,112.305,50.5138,17.9364,0,4505.65,270.998,3.29046,889.329,271.176,282.327,331.453,6.65771,0,0.533865,0.895406,5.59407,656.504,2.20321,43.9092,1.37241,
362,725.308,1088.54,2471.7,0.666313,9.61085,0,155.024,38.1075,6.61625,716.595,39.4489,80.0329,43.103,12.7939,0,1960.43,181.064,4.32273,382.883,185.749,196.876,205.933,6.65771,0,0.461194,0.895406,5.59407,656.504,2.20321,43.9092,1.37241,
363,725.308,1164.47,2167.93,0.622867,11.5204,0,83.8742,49.5185,6.32698,805.3,50.7489,110.18,46.9972,18.4284,0,730.93,249.249,3.14715,925.186,249.424,284.731,308.039,6.65771,0,0.413326,0.63732,5.32363,656.504,1.55181,43.9092,1.37241,
364,725.308,998.479,1498.76,0.726413,8.60608,0,83.2962,37.9192,6.3333,700.374,38.9975,86.8021,36.1503,5.89762,0,794.839,207.603,3.4499,250.884,208.385,211.703,195.508,6.65771,0,0.413326,0.895406,5.59407,656.504,2.20321,43.3713,1.37241,
365,725.308,2232.64,13262.2,0.324866,10.9688,0,1111.24,74.3146,6.65788,766.741,75.8148,124.597,62.2983,15.2362,0,12534.4,315.907,4.14937,501.692,312.031,320.803,279.015,6.65771,0,0.413326,0.895406,5.59407,637.092,2.20321,43.9092,1.37241,
366,725.308,1829.68,10952.3,0.396412,12.0402,0,97.9689,48.4491,6.09599,1451.38,50.0614,107.225,56.4615,25.0356,0,1477.14,278.226,2.39448,9929.32,284.521,290.292,405.313,6.65771,0,0.413326,0.895406,5.59407,656.504,2.20321,43.9092,1.37241,
367,725.308,1132.3,2099.87,0.640561,11.2135,0,21.3414,66.2521,6.5459,817.159,67.7477,76.8074,65.2345,18.1668,0,135.055,331.885,3.86162,1112.18,332.347,143.55,377.06,4.35974,0,0.413326,0.895406,5.59407,633.862,2.20321,40.7053,1.37241,
368,725.308,1213.14,3494.33,0.597876,10.6109,0,242.336,40.3424,6.44565,747.546,41.5244,91.0735,33.262,16.0387,0,3087.02,179.431,3.49955,467.582,180.454,217.219,192.596,6.65771,0,0.413326,0.895406,5.4548,656.504,2.20321,43.9092,1.37241,
369,725.308,1339.88,2723.58,0.541324,11.5753,0,215.352,64.5106,6.76997,790.66,65.7872,130.871,54.3515,17.3883,0,1581.56,282.405,4.49937,677.458,284.47,319.079,294.374,6.65771,0,0.413326,0.908331,5.5486,649.573,1.55261,43.9092,1.37241,
370,725.308,1432.18,3133.85,0.506437,13.2435,0,49.3163,88.7074,6.37246,957.168,90.4541,126.208,100.709,22.5259,0,278.057,388.756,3.02914,1452.04,393.266,321.027,517.297,6.65771,0,0.413326,0.915525,5.10058,656.504,2.24101,43.9092,1.37241,
371,725.308,1019.17,1353.37,0.711668,10.3628,0,37.7597,43.6168,6.34054,740.419,44.6956,98.8295,37.1412,14.83,0,175.332,216.557,3.33791,500.13,222.278,249.079,210.534,5.86089,0,0.413326,0.915525,4.95442,656.504,2.24101,43.9092,1.37241,
372,725.308,1613.38,8157.74,0.449558,11.2614,0,554.165,51.1396,6.53603,784.824,52.9177,91.1302,61.405,16.9091,0,7522.69,231.593,3.77091,592.907,235.275,228.611,298.495,6.65771,0,0.413326,0.915525,5.35891,656.504,2.24101,43.9092,1.37241,
373,725.308,1202.63,2956.88,0.603101,10.5912,0,157.926,46.4205,6.34218,798.9,47.9211,83.7884,50.7402,17.2058,0,1984.45,267.904,3.31141,891.299,272.43,214.288,346.731,6.65771,0,0.413326,0.915525,5.59407,656.504,2.24101,43.9092,1.37241,
374,725.308,1158.03,2346.44,0.626328,10.8416,0,169.153,37.2821,6.66191,748.511,38.3585,107.556,39.6672,14.2391,0,1814.66,169.519,4.09895,391.579,171.435,263.645,173.199,6.65771,0,0.413326,0.915525,5.59407,656.504,2.24101,43.9092,1.37241,
375,725.308,1086.53,1620.13,0.667544,11.0093,0,26.7425,52.5016,6.55084,781.931,54.1733,95.7744,57.8487,16.4477,0,183.497,245.07,3.61377,701.48,245.38,215.925,288.887,3.07076,0,0.413326,0.915525,5.59407,656.504,2.23437,43.9092,1.37241,
376,725.308,3717.8,37391.4,0.195091,10.0083,0,2686.47,55.7784,6.28659,736.391,57.0863,119.67,46.1043,11.492,0,37241.4,257.518,2.94089,448.308,258.939,318.849,252.093,6.65771,0,0.413326,0.915525,5.59407,656.504,2.23437,43.9092,1.37241,
377,725.308,1865.4,9972.6,0.388822,12.7144,0,673.594,77.0148,6.37132,816.074,78.7589,133.849,67.0195,21.2396,0,9321.03,302.253,3.08257,741.856,304.982,333.366,316.938,6.65771,0,0.413326,0.915525,5.38902,656.504,2.23437,43.9092,1.37241,
378,725.308,1148.31,1760.8,0.631629,10.9831,0,43.1375,64.3161,6.29609,782.609,65.522,119.448,56.0021,15.1496,0,650.713,284.409,3.00467,590.498,286.163,308.394,290.793,6.65771,0,0.413326,0.915525,5.59407,656.504,2.23437,22.2585,1.37241,
379,725.308,1485.18,4634.66,0.488365,11.8086,0,357.306,67.7484,6.7833,793.059,69.0198,129.326,50.1247,17.7932,0,3971.92,262.579,4.44941,611.107,263.426,323.631,270.246,6.65771,0,0.413326,0.915525,5.19955,656.504,2.23437,43.9092,1.37241,
380,725.308,1586.02,8105.36,0.457314,10.2367,0,621.602,38.9321,6.22981,733.732,40.1302,99.6451,35.5099,15.0736,0,7298.19,193.798,2.95014,441.435,198.577,274.988,190.917,6.65771,0,0.413326,0.915525,5.56375,656.504,2.23437,42.9804,1.37241,
381,725.308,1083.09,1381.49,0.669666,11.5112,0,38.3974,54.7103,6.48045,770.789,56.1995,90.6901,54.3111,16.8963,0,540.911,228.185,3.94336,487.472,226.745,179.321,238.852,6.65771,0,0.413326,0.915525,5.59407,656.504,2.23437,43.9092,1.37241,
382,725.308,1010.54,1163.02,0.717744,10.1743,0,55.4128,43.811,6.57216,723.198,44.8447,100.864,25.6609,12.8902,0,305.396,185.788,4.13848,331.274,186.364,252.77,128.924,6.65771,0,0.413326,0.915525,5.59407,656.504,2.23437,43.9092,1.37241,
383,725.308,1741.63,9442.7,0.416454,11.2281,0,627.502,62.1596,6.63179,786.511,63.5365,117.589,66.4679,16.3021,0,8530.17,273.468,4.04337,636.443,271.904,292.386,302.68,6.65771,0,0.413326,0.915525,5.36212,656.504,2.23437,43.9092,1.37241,
384,725.308,1151.5,1610.65,0.629882,10.8245,0,93.493,59.2369,6.40484,748.427,60.3436,123.626,49.1415,13.364,0,961.018,223.868,3.66448,376.798,224.6,295.295,198.433,6.65771,0,0.413326,0.915525,5.59407,656.504,2.23437,43.9092,1.37241,
385,725.308,1190.91,1805.55,0.609035,11.5438,0,58.8581,66.4137,6.73106,795.933,67.8768,108.152,75.4054,16.8585,0,453.684,265.177,4.34168,565.594,266.985,257.306,324.713,6.65771,0,0.413326,0.915525,5.59407,656.504,2.23437,43.9092,1.37241,
386,725.308,1039.58,1318.45,0.697692,10.3103,0,27.0606,48.0183,6.7698,746.961,49.6683,97.0954,53.6987,13.1291,0,132.784,203.54,4.66153,452.596,210.189,225.213,259.37,6.65771,0,0.413326,0.915525,5.16789,656.504,2.23437,43.9092,1.37241,
387,725.308,1126.55,2623.97,0.643832,10.5551,0,40.4695,46.5145,6.57181,827.192,47.357,84.1661,63.7222,13.9645,0,170.409,234.38,3.96279,1469.76,233.194,176.387,628.444,6.65771,0,0.413326,0.915525,5.59407,656.504,2.23437,43.9092,1.37241,
388,725.308,1700.63,8426.55,0.426494,11.4034,0,577.677,64.6024,6.27895,814.862,66.0781,99.7834,59.9437,18.0637,0,6584.89,298.299,3.1983,1042.88,299.237,237.406,337.454,6.65771,0,0.413326,0.915525,5.51097,656.504,2.23437,43.9092,1.37241,
389,725.308,1105.9,1885.12,0.655853,11.0284,0,75.0534,44.2297,6.55612,774.138,45.4505,105.73,43.7135,16.2708,0,866.317,239.427,3.98251,613.451,241.764,269.443,263.744,6.65771,0,0.413326,0.915525,5.59407,656.504,2.22955,43.9092,0.993461,
390,725.308,1033.19,1325.8,0.702006,11.3376,0,37.3169,36.8697,6.34151,768.083,38.0361,97.7342,37.4741,18.2522,0,167.878,210.586,3.15681,541.52,210.417,230.764,208.994,6.65771,0,0.413326,0.948646,5.59407,656.504,2.23437,43.9092,1.37241,
391,725.308,1311.28,3006.06,0.553129,10.3952,0,264.672,63.9235,6.47797,732.513,65.0548,124.911,43.3324,13.4692,0,2022.38,276.487,3.74112,380.059,275.038,328.183,196.12,6.65771,0,0.413326,0.948646,5.59407,656.504,2.23437,43.1696,1.28051,
392,725.308,2250.21,16968.9,0.322329,9.8001,0,1239.98,42.4257,6.53141,746.138,43.5812,115.573,46.184,11.3063,0,16397.7,212.482,3.63901,441.66,213.152,311.112,254.754,6.65771,0,0.413326,0.948646,5.59407,656.504,2.23437,43.9092,1.37241,
393,725.308,1038.66,1863.05,0.698309,9.28862,0,96.4154,35.7905,6.45678,722.964,36.9813,87.3675,43.3989,10.0366,0,1365.63,186.38,3.73203,386.127,188.158,206.059,221.468,3.00819,0,0.413326,0.948646,5.59407,656.504,2.23437,43.9092,1.37241,
394,725.308,994.427,1092.86,0.729373,10.3956,0,26.5294,47.3248,6.37967,736.254,48.2904,91.9688,27.2842,13.5028,0,140.456,199.894,3.31617,363.136,199.627,204.854,151.737,6.65771,0,0.413326,0.948646,5.26748,656.504,2.23437,43.9092,1.37241,
395,725.308,1271.86,2722.95,0.570272,11.6851,0,199.689,54.7349,6.30057,783.66,56.0517,104.783,54.958,19.1568,0,1583.43,245.21,2.94088,576.806,245.729,258.472,267.52,6.65771,0,0.413326,0.948646,5.59407,656.504,2.23437,43.9092,1.37241,
396,725.308,1176.27,2647.09,0.616619,10.3277,0,227.608,31.0761,6.27852,740.494,32.1331,97.3557,30.9938,14.5169,0,1887.69,160.03,3.05715,418.707,163.476,251.205,189.238,6.65771,0,0.413326,0.948646,5.41397,656.504,2.23437,43.9092,1.37241,
397,725.308,1126.02,1584.32,0.644131,12.3344,0,26.5403,48.0827,6.62725,810.703,49.5651,116.81,55.3616,20.5801,0,224.662,238.946,3.82821,653.56,240.115,288.349,268.187,6.65771,0,0.413326,0.948646,5.59407,656.504,2.23437,43.9092,1.37241,
398,725.308,1188.9,2669.19,0.610066,11.2881,0,167.01,45.5547,6.70091,759.63,47.2226,107.393,44.1002,16.5345,0,1820.45,211.21,4.45018,475.796,214.236,267.155,222.56,6.65771,0,0.413326,0.948646,5.59407,656.504,2.23437,43.9092,1.37241,
399,725.308,1064.23,1577.81,0.681532,10.6708,0,80.4361,40.6081,6.2877,740.198,41.6293,111.657,32.7436,15.6126,0,710.451,165.859,3.22631,419.869,166.625,290.227,156.975,6.65771,0,0.413326,0.948646,5.26862,641.431,2.23437,43.9092,1.37241,
400,725.308,1042.23,1333.46,0.69592,11.255,0,38.8351,41.7503,6.37324,764.762,42.8376,95.4042,41.0112,18.405,0,217.176,194.992,3.32414,513.274,195.261,229.891,191.67,6.65771,0,0.413326,0.948646,5.59407,656.504,2.23437,43.9092,1.3312,
401,725.308,1432.57,5079.57,0.506299,11.5385,0,410.658,30.1375,6.18163,778.61,29.8988,109.279,56.2646,18.2975,0,4627.95,157.948,2.48615,533.178,158.497,282.646,299.227,6.65771,0,0.413326,0.948646,5.4713,656.504,2.23437,43.9092,1.37241,
402,725.308,1354.59,3710.46,0.535444,11.9873,0,62.7653,70.2059,6.66969,954.656,71.8427,101.777,74.6861,19.8087,0,464.019,309.449,4.17579,2570.54,310.246,243.605,433.411,6.65771,0,0.413326,0.948646,5.07168,656.504,2.23437,43.9092,1.37241,
403,725.308,1128.92,2192.21,0.642481,11.716,0,106.634,43.8131,6.58054,778.779,45.2703,94.3092,41.8153,18.133,0,1123.92,223.51,4.03589,569.917,225.614,227.364,244.463,6.65771,0,0.413326,0.948646,5.59407,656.504,2.2468,43.9092,1.37241,
404,725.308,1227.97,1992.15,0.590657,12.2586,0,39.5107,71.176,6.77915,821.571,72.5251,133.079,71.0691,19.1269,0,178.958,307.737,4.32861,726.945,304.09,323.811,336.56,6.65771,0,0.413326,0.948646,5.59407,656.504,2.2468,43.9092,1.37241,
405,725.308,1129.82,1955.18,0.641967,11.7336,0,23.5163,53.865,6.82681,809.547,55.398,110.742,58.1928,19.3293,0,117.005,275.473,4.65255,846.127,281.772,289.156,322.767,6.65771,0,0.413326,0.948646,5.59407,656.504,1.3577,43.9092,1.37241,
406,725.308,1025.32,1394.5,0.707393,11.3261,0,30.4664,46.2499,6.52233,759.596,47.5053,89.9295,33.729,18.3326,0,146.686,231.729,4.17989,522.713,233.094,230.236,195.412,6.65771,0,0.413326,0.948646,5.59407,656.504,2.2468,43.9092,1.37241,
407,725.308,1072.34,1690.32,0.676381,10.4908,0,82.2444,46.5664,6.22974,749.032,47.7153,88.1159,41.942,14.2443,0,863.901,231.596,2.86062,450.893,231.858,198.961,240.226,6.65771,0,0.413326,0.948646,5.24749,656.504,2.2468,43.9092,1.37241,
408,725.308,1866.8,11570.6,0.388531,11.2408,0,818.518,60.8922,6.31623,768.993,62.1212,96.0678,42.6462,16.3304,0,11111.5,271.622,3.35181,526.807,270.339,247.883,246.693,6.65771,0,0.413326,0.948646,5.59407,656.504,2.2468,43.9092,1.37241,
409,725.308,1160.44,2073.66,0.625029,11.4713,0,30.0698,51.566,6.40938,828.68,53.0091,114.838,64.3931,17.9991,0,737.611,269.235,3.37781,913.384,271.834,296.607,364.529,6.65771,0,0.413326,0.896782,5.48479,656.504,1.305,43.9092,1.37241,
410,725.308,1542.45,5590.18,0.470232,11.0353,0,509.445,48.3595,6.54478,768.245,50.0032,95.0711,53.7411,17.6152,0,4552.02,241.247,3.9635,562.956,244.475,252.05,286.596,6.65771,0,0.413326,0.948646,5.59407,657.024,2.2468,43.9092,1.37241,
411,725.308,1302.08,2865.64,0.557039,11.9258,0,195.334,58.5522,6.68307,791.869,60.1414,128.929,48.6435,18.3916,0,1755.77,276.073,4.14423,627.985,279.126,323.408,273.103,6.65771,0,0.413326,0.948646,5.40396,657.024,2.2468,43.9092,1.37241,
412,725.308,1187.53,2139.82,0.610773,11.2375,0,51.1272,69.216,6.51235,813.001,71.0387,95.8864,69.5057,17.2605,0,401.708,313.904,3.84054,876.62,318.583,247.969,363.711,6.65771,0,0.413326,0.948646,5.308,657.024,2.2468,43.9092,1.21113,
413,725.074,1656.39,7018.66,0.437743,11.2154,0,593.952,36.8326,6.4563,769.953,39.1251,119.108,79.7491,17.1608,0,6438.84,173.714,3.33741,514.262,183.726,297.63,790.22,6.65771,0,0.413326,0.948646,5.31948,612.628,2.2468,43.9092,1.37241,
