Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.front.motion_ratio_heave_l.avg,Heave.front.toe_angle_l.avg,Heave.front.tie_rod_angle_top_view_l.avg,Roll.front.roll_center.y.avg,Steering.front.ackerman_angle.avg,Heave.front.side_view_swing_arm_angle_l.avg,Steering.front.tie_rod_angle_front_view_l.avg,Roll.front.camber_angle_gain_roll_l.avg,Roll.front.side_view_swing_arm_angle_l.avg,Heave.front.motion_ratio_heave_l.std_dev,Heave.front.toe_angle_l.std_dev,Heave.front.tie_rod_angle_top_view_l.std_dev,Roll.front.roll_center.y.std_dev,Steering.front.ackerman_angle.std_dev,Heave.front.side_view_swing_arm_angle_l.std_dev,Steering.front.tie_rod_angle_front_view_l.std_dev,Roll.front.camber_angle_gain_roll_l.std_dev,Roll.front.side_view_swing_arm_angle_l.std_dev,Heave.front.motion_ratio_heave_l.best,Heave.front.toe_angle_l.best,Heave.front.tie_rod_angle_top_view_l.best,Roll.front.roll_center.y.best,Steering.front.ackerman_angle.best,Heave.front.side_view_swing_arm_angle_l.best,Steering.front.tie_rod_angle_front_view_l.best,Roll.front.camber_angle_gain_roll_l.best,Roll.front.side_view_swing_arm_angle_l.best,
81,32.4032,49.7339,27.213,0.651533,8.26296,5.19268,0.341752,0.517715,0.721702,1.02805,4.83922,27.9793,0.850456,2.86598,17.784,0.880782,0.0792024,0.693881,15.6431,0.198208,2.82006,14.3764,1.97598,2.63555,0.00490039,0.36504,0.0330004,0.146923,4.50311,27.584,0.0765841,
82,32.4032,79.1204,298.93,0.409543,8.44112,6.65716,0.431885,0.51678,0.737004,14.9649,4.83484,27.9666,14.5701,4.96916,26.4311,1.32353,0.0777198,0.853379,142.4,0.275005,3.30115,138.914,1.97598,2.63555,0.00490039,0.286962,0.0330004,0.146923,2.74363,12.6167,0.0765841,
83,32.4032,79.0838,298.934,0.409733,8.40012,6.6518,0.429574,0.516745,0.723077,14.9756,4.83625,27.9674,14.5832,4.97435,26.3907,1.32075,0.077716,0.85425,141.705,0.275347,3.30111,139.464,1.97598,2.63555,0.00490039,0.286962,0.0330004,0.146923,2.74363,12.6167,0.0765841,
84,32.4032,79.0643,298.936,0.409834,8.38449,6.65767,0.428509,0.516748,0.723079,14.972,4.83534,27.9668,14.5796,4.97807,26.3901,1.32086,0.0777159,0.854159,141.706,0.27527,3.30114,139.465,1.97598,2.63555,0.00490039,0.286962,0.0330004,0.146923,2.74363,12.6167,0.0765841,
85,32.4032,79.0679,298.936,0.409815,8.38027,6.65745,0.427624,0.516734,0.725422,14.9742,4.83571,27.9675,14.5829,4.97522,26.3902,1.32088,0.0777164,0.855058,141.706,0.275346,3.30112,139.465,1.97598,2.63555,0.00490039,0.286962,0.0330004,0.146923,2.74363,12.6167,0.0765841,
86,32.4032,47.2033,14.4552,0.686461,7.25665,4.18017,0.263328,0.522384,0.628632,0.848805,4.84733,27.9893,0.666714,4.55641,6.16271,0.612578,0.161637,0.782524,8.63263,0.114729,3.1981,13.9339,1.49447,2.71456,0.00168997,0.339585,0.0332283,0.262058,3.62205,26.1702,0.101804,
87,32.4032,47.1937,14.4556,0.6866,7.25454,4.18024,0.262686,0.52238,0.62482,0.847654,4.84703,27.9891,0.665312,4.41596,5.64552,0.590479,0.161538,0.776479,0.652081,0.11395,3.19804,0.702287,1.49447,2.71456,0.00168997,0.339585,0.0332283,0.262058,3.62205,26.1702,0.101804,
88,32.4032,80.6423,274.694,0.401814,7.71965,7.55217,0.393721,0.551526,0.721501,15.6651,4.87103,27.8306,15.337,6.45929,31.7103,1.26108,0.40331,1.28817,126.789,0.22308,3.86937,123.936,1.49447,2.71456,0.00168997,0.321424,0.0332283,0.262058,3.62205,7.00136,0.101804,
89,32.4032,91.8519,336.018,0.352777,7.81055,7.956,0.422804,0.551089,0.713225,21.0629,4.89294,27.8086,20.6338,7.09705,32.2615,1.39227,0.402353,1.28588,155.883,0.422277,3.88486,153.308,1.49447,2.71456,0.00168997,0.321424,0.0332283,0.262058,3.62205,7.00136,0.101804,
90,32.4032,91.8499,336.018,0.352785,7.80135,7.9583,0.423166,0.551082,0.716131,21.0632,4.89288,27.8089,20.6349,7.09655,32.2585,1.39193,0.402354,1.28543,156.223,0.423833,3.8848,153.849,1.49447,2.71456,0.00168997,0.321424,0.0332283,0.262058,3.62205,7.00136,0.101804,
91,32.4032,91.8411,336.019,0.352818,7.79355,7.95722,0.423934,0.551081,0.714615,21.0635,4.89303,27.8089,20.6353,7.09883,32.2586,1.39185,0.402354,1.28553,156.223,0.423811,3.88481,153.849,1.49447,2.71456,0.00168997,0.321424,0.0332283,0.262058,3.62205,7.00136,0.101804,
92,32.4032,63.6042,186.467,0.509451,6.50947,4.97937,0.272225,0.51637,0.606131,9.02831,4.86802,27.9933,8.83106,6.1814,14.4632,0.899543,0.0841428,1.09226,83.4889,0.250948,2.47218,83.4774,1.49935,2.81466,0.00270659,0.26644,0.0322968,0.186114,2.31439,22.0793,0.0910575,
93,32.4032,63.5965,186.468,0.509513,6.50848,4.97894,0.270864,0.516367,0.603781,9.02705,4.86789,27.9932,8.82995,6.04809,14.1547,0.88671,0.0766773,1.08721,82.6241,0.249737,2.4653,82.5605,1.49935,2.81466,0.00270659,0.26644,0.0322968,0.186114,2.31439,22.0793,0.0910575,
94,32.4032,63.8915,186.772,0.50716,6.48027,5.15871,0.279972,0.515723,0.583411,9.00961,4.87831,28.1774,8.80812,6.86396,14.5277,0.963261,0.0773907,1.08983,82.6268,0.337597,4.06441,82.5632,1.49935,2.81466,0.000517012,0.26644,0.0322968,0.186114,2.31439,22.0793,0.0910575,
95,32.4032,63.8923,186.772,0.507154,6.47961,5.15941,0.279112,0.515721,0.58486,9.00965,4.87809,28.1774,8.8085,6.86399,14.5264,0.963294,0.077388,1.08995,82.6264,0.337883,4.06023,82.5631,1.49935,2.81466,0.000517012,0.26644,0.0322968,0.186114,2.31439,22.0793,0.0910575,
96,32.4032,68.3624,202.045,0.473992,6.6184,6.31456,0.302846,0.515386,0.580689,10.5584,4.88661,28.2306,10.3549,7.50644,24.5085,1.06023,0.0776157,1.09158,86.6099,0.380592,4.16528,86.5623,1.49935,2.81466,0.000517012,0.26644,0.0322968,0.186114,2.31439,22.0793,0.0910575,
97,32.4032,68.3313,202.049,0.474208,6.59133,6.31328,0.303377,0.515385,0.580156,10.5569,4.88728,28.2305,10.3531,7.51068,24.481,1.06001,0.077615,1.09175,86.7398,0.381123,4.16493,86.6727,1.49935,2.81466,0.000517012,0.26644,0.0322968,0.186114,2.31439,22.0793,0.0910575,
98,32.4032,64.3505,187.027,0.503543,5.52594,4.53178,0.215226,0.521079,0.525563,10.2199,4.86443,27.9396,10.007,6.2608,10.1973,0.782881,0.15923,0.940192,85.3523,0.315914,3.35288,85.2312,1.51694,2.91331,0.000346273,0.250624,0.0324857,0.196602,0.580462,5.36845,0.0774732,
99,32.4032,79.5658,258.755,0.407251,5.75615,5.64175,0.264688,0.537092,0.531796,17.0379,4.86352,28.132,16.8009,7.75507,16.1355,0.977404,0.34649,1.0036,118.518,0.404698,4.19612,117.97,1.32262,2.83677,0.000346273,0.250624,0.0324857,0.196602,0.580462,5.36845,0.0774732,
100,32.4032,79.5332,258.76,0.407418,5.74083,5.63613,0.263594,0.537075,0.527684,17.035,4.86326,28.132,16.7976,7.76375,16.0976,0.976258,0.346118,1.00421,118.32,0.404558,4.19168,118.061,1.32262,2.83677,0.000346273,0.250624,0.0324857,0.196602,0.580462,5.36845,0.0774732,
101,32.4032,50.7486,108.512,0.638506,4.80996,5.35206,0.226141,0.574517,0.419244,3.38915,4.92615,27.8803,3.17104,6.00378,19.6743,0.993645,0.85789,0.890574,46.8681,0.461963,3.64924,45.651,1.2365,2.80056,0.000749445,0.33464,0.0322383,0.308188,4.41496,0.348686,0.104401,
102,32.4032,50.7482,108.512,0.63851,4.81157,5.35127,0.226239,0.574517,0.418785,3.38884,4.92622,27.8802,3.17057,5.90671,19.6617,0.991887,0.859145,0.878494,44.8383,0.460794,3.64187,44.7278,1.2365,2.80056,0.000749445,0.33464,0.0322383,0.308188,4.41496,0.348686,0.104401,
103,32.4032,56.7637,130.155,0.570844,5.18769,5.73841,0.278991,0.624143,0.430803,5.91509,4.9302,27.9632,5.69521,7.71508,20.1328,1.13547,1.12604,0.937415,54.6381,0.59822,4.27443,54.4741,1.2365,2.80056,0.000749445,0.325186,0.0322383,0.308188,2.55747,0.348686,0.104401,
104,32.4032,75.3325,265.574,0.430136,5.41708,6.16728,0.313221,0.623675,0.463185,14.8655,4.93303,28.0372,14.5124,8.37796,20.7808,1.21506,1.12511,1.00971,124.906,0.604458,4.77829,122.415,1.2365,2.80056,0.000749445,0.245225,0.0322383,0.308188,2.55747,0.348686,0.104401,
105,32.4032,75.3339,265.574,0.430128,5.4168,6.16883,0.313064,0.623679,0.465384,14.8648,4.93269,28.037,14.5116,8.37479,20.7761,1.21459,1.12511,1.00906,124.582,0.604476,4.77772,122.855,1.2365,2.80056,0.000749445,0.245225,0.0322383,0.308188,2.55747,0.348686,0.104401,
106,32.4032,74.6358,284.565,0.434152,4.62152,4.52331,0.220204,0.530844,0.465845,15.8089,4.91419,28.0814,15.4696,7.63421,11.1123,0.936753,0.27541,1.381,134.398,0.363494,3.06906,133.068,1.03103,2.80668,0.00039821,0.260565,0.0314237,0.341649,1.90914,20.934,0.1053,
107,32.4032,74.6226,284.567,0.434228,4.61148,4.52329,0.220234,0.530845,0.464427,15.8085,4.91405,28.0813,15.4685,7.55885,10.9851,0.932135,0.259669,1.3811,134.438,0.362887,3.06875,133.117,1.03103,2.80668,0.00039821,0.260565,0.0314237,0.341649,1.90914,20.934,0.1053,
108,32.4032,85.6559,342.304,0.378296,4.57579,4.83005,0.238536,0.530437,0.476421,21.2474,4.90654,28.0412,20.8095,7.57417,12.1407,1.02138,0.259794,1.41148,163.713,0.376961,3.14253,161.533,1.03103,2.80668,0.00039821,0.260565,0.0314237,0.341649,1.90914,16.3638,0.1053,
109,32.4032,85.6507,342.305,0.378318,4.57615,4.82977,0.237611,0.530437,0.475671,21.2459,4.90658,28.0412,20.8074,7.57411,12.1368,1.02126,0.259794,1.41161,163.621,0.376884,3.14229,161.565,1.03103,2.80668,0.00039821,0.260565,0.0314237,0.341649,1.90914,16.3638,0.1053,
110,32.4032,45.0016,37.1694,0.720046,3.9096,5.71854,0.205569,0.697429,0.231291,0.784573,4.96006,27.9351,0.559506,6.02389,22.7434,1.11611,2.57509,0.392359,18.0947,0.536628,3.20806,14.4266,0.744956,2.89132,0.000739067,0.338761,0.0315879,0.32877,4.71698,17.2443,0.107565,
111,32.4032,84.4493,311.125,0.383701,5.05561,8.04423,0.44722,0.723417,0.356231,18.594,4.99633,28.0862,18.146,9.6359,28.3942,1.88342,2.60077,1.15508,145.274,0.669096,5.40101,142.776,0.744956,2.82289,0.000739067,0.316574,0.0315879,0.32877,2.83288,9.18251,0.107565,
112,32.4032,83.6276,310.915,0.387471,4.99219,7.47957,0.413953,0.720945,0.353065,18.5322,4.98656,28.0653,18.0838,9.71864,26.6589,1.7837,2.60049,1.14773,146.051,0.653472,5.38778,143.551,0.744956,2.82289,0.000739067,0.316574,0.0315879,0.32877,2.83288,9.18251,0.107565,
113,32.4032,83.6059,310.918,0.387571,4.96294,7.48709,0.413758,0.720946,0.350459,18.5341,4.98491,28.0643,18.0873,9.72645,26.6521,1.78348,2.60049,1.14783,146.047,0.652688,5.38779,143.543,0.744956,2.82289,0.000739067,0.316574,0.0315879,0.32877,2.83288,9.18251,0.107565,
114,32.4032,83.6016,310.918,0.387591,4.96541,7.48904,0.414648,0.720945,0.347426,18.5318,4.98402,28.0638,18.0845,9.72497,26.6517,1.78334,2.60049,1.14827,146.048,0.652651,5.38781,143.544,0.744956,2.82289,0.000739067,0.316574,0.0315879,0.32877,2.83288,9.18251,0.107565,
115,32.4032,83.5927,310.92,0.387632,4.95872,7.48785,0.414683,0.720943,0.346749,18.5315,4.98419,28.0639,18.0842,9.72604,26.6519,1.78333,2.60049,1.14836,146.048,0.652613,5.3878,143.544,0.744956,2.82289,0.000739067,0.316574,0.0315879,0.32877,2.83288,9.18251,0.107565,
116,32.4032,58.9346,180.358,0.549817,3.38683,5.72393,0.174302,0.678401,0.208321,7.95637,4.90676,28.1881,7.71165,6.23168,25.3913,0.905867,2.89445,0.469493,77.9849,0.183811,3.80013,78.0946,1.0089,2.88168,0.000872251,0.244468,0.032121,0.332316,2.96344,27.756,0.105534,
117,32.4032,55.2564,169.112,0.586416,3.2728,5.31307,0.158334,0.511039,0.195122,6.481,4.90293,28.1877,6.23436,5.67566,24.355,0.826653,0.168567,0.390627,73.1568,0.153673,3.7981,72.9933,1.0089,2.88168,0.000872251,0.244468,0.032121,0.332316,2.96344,27.756,0.105534,
118,32.4032,55.8713,169.491,0.579962,3.36015,5.56208,0.179062,0.510465,0.22917,6.50097,4.90124,28.3709,6.25732,6.37245,24.7114,0.911858,0.0224153,0.766839,73.0576,0.154388,4.94676,72.8873,1.0089,2.88168,0.000872251,0.244468,0.032121,0.331256,2.96344,27.756,0.100328,
119,32.4032,55.8626,169.491,0.580053,3.35349,5.56312,0.178498,0.510465,0.229063,6.50021,4.90089,28.3707,6.25611,6.37276,24.71,0.911663,0.0224078,0.766133,73.0579,0.154367,4.94332,72.8874,1.0089,2.88168,0.000872251,0.244468,0.032121,0.331256,2.96344,27.756,0.100328,
120,32.4032,60.3092,185.796,0.537285,3.47301,5.67245,0.211674,0.513768,0.233366,8.61612,4.89359,28.3205,8.37479,6.73545,24.7786,1.07534,0.0618173,0.770771,81.38,0.205729,5.0258,81.2756,1.0089,2.88168,0.000872251,0.244468,0.032121,0.331256,2.53708,12.6505,0.100328,
121,32.4032,60.2889,185.798,0.537466,3.45592,5.67179,0.211215,0.513767,0.232439,8.61581,4.89364,28.3204,8.37394,6.73626,24.7784,1.07489,0.0617291,0.770883,81.54,0.205946,5.02557,81.3901,1.0089,2.88168,0.000646917,0.244468,0.032121,0.331256,2.53708,12.6505,0.100328,
122,32.4032,60.2861,185.798,0.537491,3.45183,5.67222,0.211477,0.513767,0.232526,8.6159,4.89358,28.3204,8.37442,6.7368,24.7784,1.07485,0.0617291,0.770884,81.54,0.205944,5.02557,81.39,1.0089,2.88168,0.000646917,0.244468,0.032121,0.331256,2.53708,12.6505,0.100328,
123,32.4032,60.2857,185.798,0.537495,3.4515,5.67377,0.211062,0.513767,0.232007,8.61568,4.89343,28.3203,8.37412,6.73687,24.7783,1.07491,0.0617291,0.770916,81.54,0.205967,5.02558,81.3901,1.0089,2.88168,0.000646917,0.244468,0.032121,0.331256,2.53708,12.6505,0.100328,
124,32.4032,49.8747,126.396,0.649693,2.47897,3.69303,0.134255,0.512937,0.205425,5.14294,4.91887,27.8808,4.90744,3.58213,9.95977,0.700441,0.0167928,0.909114,56.8195,0.210274,2.86221,56.8005,1.01803,1.36738,0.000349761,0.316218,0.0316133,0.315817,4.81686,3.19,0.0997089,
125,32.4032,61.5155,232.332,0.526749,2.802,4.07794,0.18599,0.518529,0.253731,10.6219,4.92541,27.8574,10.2726,5.63165,10.9953,0.957667,0.100668,1.3284,109.819,0.390485,2.87085,108.234,1.01803,1.36738,0.000349761,0.316218,0.0316133,0.315817,2.14956,3.19,0.0997089,
126,32.4032,65.3232,237.871,0.496044,3.17849,5.10264,0.224056,0.520756,0.280755,11.7383,4.93049,27.9572,11.3905,7.26398,16.692,1.16212,0.111753,1.39464,111.583,0.395691,4.43838,110.018,1.01803,1.36738,0.000349761,0.316218,0.0316133,0.315817,2.14956,3.19,0.0997089,
127,32.4032,69.4519,247.929,0.466556,3.82505,5.30193,0.243797,0.521159,0.298351,13.3827,4.92761,27.9141,13.0372,13.2728,16.9882,1.20956,0.11192,1.4254,114.861,0.398902,4.50096,113.32,1.01803,1.36738,0.000349761,0.316218,0.0316133,0.315817,2.14956,3.19,0.0997089,
128,32.4032,56.618,137.225,0.572313,2.88368,5.94133,0.220716,0.514305,0.278177,6.97674,4.96561,28.0918,6.74566,7.46036,24.7685,1.05695,0.0582476,1.30769,56.7404,0.466746,3.64998,57.0778,1.05706,2.9138,0.000380153,0.347046,0.031156,0.357828,4.20284,10.1621,0.117748,
129,32.4032,69.6948,243.358,0.464931,3.32568,6.96455,0.282921,0.51353,0.332436,12.6178,4.97523,28.4157,12.2669,8.96946,27.1494,1.23357,0.0600261,1.49207,111.62,0.496256,5.85947,109.45,1.05706,2.9138,0.000380153,0.336669,0.031156,0.357828,4.20284,10.1621,0.117748,
130,32.4032,69.6795,243.359,0.465032,3.31764,6.96565,0.282066,0.513529,0.331713,12.6155,4.97475,28.4152,12.2635,9.02316,27.1295,1.23361,0.0600211,1.49122,111.476,0.496278,5.85048,109.695,1.05706,2.9138,0.000380153,0.336669,0.031156,0.357828,4.20284,10.1621,0.117748,
131,32.4032,69.6766,243.36,0.465052,3.31782,6.96473,0.28163,0.513527,0.330571,12.6152,4.97489,28.4153,12.2629,9.02316,27.1297,1.23368,0.0600211,1.49135,111.476,0.496182,5.85048,109.695,1.05706,2.9138,0.000380153,0.336669,0.031156,0.357828,4.20284,10.1621,0.117748,
132,32.4032,61.7797,277.217,0.524496,2.01206,3.84569,0.143005,0.517238,0.154978,11.4445,4.91718,27.7505,10.9946,4.13485,8.68614,0.827602,0.091643,0.743444,133.737,0.275016,1.14741,131.254,0.966496,2.90676,0.000659704,0.349171,0.032206,0.288244,2.60078,15.8003,0.114257,
133,32.4032,69.4066,297.224,0.466861,2.20932,5.36454,0.18572,0.516112,0.194089,14.252,4.91744,27.9654,13.8019,5.14906,22.0984,0.97576,0.0926446,0.876606,141.469,0.42775,3.08657,138.944,0.966496,2.90676,0.000659704,0.330603,0.0321538,0.288244,0.914184,15.8003,0.114257,
134,32.4032,69.4047,297.225,0.466874,2.20962,5.3644,0.185464,0.516109,0.194506,14.2512,4.91751,27.9654,13.8005,5.16482,22.0459,0.979784,0.092638,0.875655,141.44,0.427757,3.07907,139.101,0.966496,2.90676,0.000659704,0.330603,0.0321538,0.288244,0.914184,15.8003,0.114257,
135,32.4032,93.1444,411.611,0.347882,2.71147,5.42122,0.252043,0.512745,0.137532,25.9042,4.98107,28.0182,25.2059,8.13502,17.1507,1.33202,0.0456515,0.536914,197.168,0.694677,3.9161,193.441,0.935293,2.91604,0.000214874,0.253409,0.032324,0.361373,1.18508,16.1047,0.112015,
136,32.4032,92.1949,411.407,0.351464,2.56134,4.81601,0.219418,0.51042,0.136896,25.841,4.97028,27.9974,25.1422,7.7185,13.6795,1.21095,0.0212752,0.533878,197.402,0.66712,3.90013,193.771,0.935293,2.91604,0.000214874,0.253409,0.032324,0.361373,1.18508,16.1047,0.112015,
137,32.4032,92.1926,411.408,0.351473,2.5597,4.81612,0.21908,0.51042,0.136628,25.8409,4.97024,27.9974,25.1421,7.71735,13.6664,1.21056,0.0211478,0.533861,197.397,0.667042,3.90008,193.765,0.935293,2.91604,0.000214874,0.253409,0.032324,0.361373,1.18508,16.1047,0.112015,
138,32.4032,93.7688,412.152,0.345565,2.71923,5.95809,0.227409,0.535583,0.171193,25.9524,4.99074,27.9627,25.2515,8.33925,23.9841,1.22614,0.436824,0.855148,197.393,0.75436,3.94701,193.752,0.935293,2.91604,0.000214874,0.253409,0.0319308,0.361373,1.18508,16.1047,0.112015,
139,32.4032,93.7697,412.152,0.345562,2.72027,5.95777,0.227879,0.535582,0.170752,25.9525,4.99071,27.9626,25.2516,8.33753,23.9551,1.22605,0.436097,0.854464,197.393,0.755756,3.94687,193.761,0.901337,2.91604,0.000214874,0.253409,0.0319308,0.361373,1.18508,16.1047,0.112015,
140,32.4032,61.6645,233.125,0.525477,1.92135,5.21265,0.150164,0.530589,0.163866,10.568,4.9115,27.9996,10.2068,5.005,20.4733,1.03011,0.33519,1.01634,110.257,0.250375,2.86662,107.763,0.930888,2.92702,0.000350718,0.290538,0.0319365,0.364075,1.79511,19.5202,0.113496,
141,32.4032,61.6445,233.127,0.525647,1.90926,5.21138,0.147948,0.530577,0.163154,10.5664,4.9116,27.9994,10.2048,4.95434,20.4602,1.02737,0.335154,1.01639,108.801,0.237593,2.86639,107.216,0.930888,2.92702,0.000350718,0.290538,0.0319365,0.363356,1.79511,19.5202,0.113496,
142,32.4032,62.826,233.905,0.515762,2.06273,5.96948,0.174094,0.595563,0.190305,10.6447,4.92379,27.9807,10.2846,5.61243,24.2444,1.12094,1.17343,1.11996,108.798,0.317313,2.8858,107.212,0.930888,2.92702,0.000350718,0.290538,0.0319365,0.363356,1.79511,19.5202,0.113496,
143,32.4032,62.8253,233.905,0.515767,2.06291,5.96958,0.174085,0.595562,0.190231,10.6444,4.92376,27.9807,10.2841,5.61448,24.2326,1.12124,1.17163,1.12244,108.803,0.317548,2.88573,107.217,0.930888,2.92702,0.000350718,0.290538,0.0319365,0.363356,1.79511,19.5202,0.113496,
144,32.4032,62.8245,233.905,0.515774,2.06217,5.96929,0.173893,0.595562,0.190229,10.6444,4.92381,27.9807,10.2844,5.61458,24.2326,1.12126,1.17163,1.12243,108.802,0.317546,2.88573,107.217,0.930888,2.92702,0.000350718,0.290538,0.0319365,0.363356,1.79511,19.5202,0.113496,
145,32.4032,66.131,249.548,0.489986,2.50543,7.79306,0.220303,0.509171,0.216666,10.8174,4.93294,28.6917,10.4444,8.26982,35.8388,1.27733,0.0894523,1.14386,112.057,0.412463,6.51062,110.372,1.00431,2.93931,0.000270675,0.311551,0.0323861,0.369812,2.57713,19.707,0.117687,
146,32.4032,74.0162,278.641,0.437786,2.7769,8.26333,0.264034,0.521815,0.266883,14.2823,4.94213,28.797,13.9018,9.01263,36.4481,1.39515,0.236092,1.37444,126.503,0.446353,6.76326,124.584,1.00431,2.93931,0.000270675,0.25034,0.03228,0.369812,2.57713,19.707,0.115692,
147,32.4032,74.0155,278.641,0.43779,2.77753,8.26288,0.264068,0.521814,0.266913,14.2818,4.94217,28.797,13.9013,9.0083,36.4451,1.39443,0.235753,1.37349,126.447,0.446658,6.76244,124.89,1.00431,2.93931,0.000270675,0.25034,0.03228,0.369812,2.57713,19.707,0.115692,
148,32.4032,61.5767,238.891,0.526226,1.86796,5.41015,0.168092,0.511518,0.123799,10.3722,4.94872,28.1784,9.99592,5.5017,23.7048,1.10166,0.0217166,0.752379,109.778,0.457008,4.73841,107.887,0.979426,2.92014,0.000410695,0.309902,0.0321129,0.35288,3.01019,13.5143,0.107181,
149,32.4032,63.6135,241.304,0.509377,2.06564,6.72304,0.194629,0.511166,0.158862,10.5243,4.95301,28.3325,10.1504,6.4041,32.5576,1.19583,0.0200039,0.96264,109.726,0.462342,5.39217,107.846,0.979426,2.92014,0.000382081,0.309902,0.0321129,0.35288,3.01019,13.5143,0.107181,
150,32.4032,63.7969,208.181,0.507912,1.90937,5.97954,0.101111,0.510484,0.0990512,11.1775,4.91096,28.2089,10.8999,6.11193,30.4505,0.65071,0.0229908,0.434712,92.1068,0.222541,4.06325,91.9524,0.942048,2.95074,0.000344327,0.248213,0.032284,0.361579,2.52855,10.0401,0.117238,
151,32.4032,64.4496,208.418,0.502769,2.11971,6.17345,0.123577,0.509892,0.125227,11.1837,4.91376,28.3948,10.9055,7.13511,30.6136,0.753161,0.0250682,0.618898,92.1353,0.222426,5.16689,91.9872,0.942048,2.95074,0.000209157,0.248213,0.032284,0.361579,2.52855,10.0401,0.117238,
152,32.4032,64.4495,208.418,0.502769,2.11934,6.17331,0.123606,0.509892,0.125234,11.1838,4.9138,28.3948,10.9058,7.13197,30.6129,0.752822,0.0250612,0.621416,92.1353,0.22238,5.16354,91.9876,0.942048,2.95074,0.000209157,0.248213,0.032284,0.361579,2.52855,10.0401,0.117238,
153,32.4032,60.5919,257.99,0.534778,1.72008,4.8588,0.0898571,0.510516,0.0765306,10.4407,4.90632,27.9604,10.0287,5.96701,20.0854,0.733949,0.0277327,0.34485,121.833,0.181105,2.90998,119.968,0.972356,2.94711,0.000236544,0.0552533,0.0323253,0.374336,2.57116,19.5179,0.115902,
154,32.4032,74.3081,297.098,0.436066,2.16739,5.38049,0.173636,0.511697,0.142596,16.7227,4.926,27.9761,16.3075,7.54916,20.9657,1.11051,0.0491274,0.789576,139.849,0.33371,3.77697,137.709,0.972356,2.94711,0.000236544,0.0552533,0.0323253,0.374336,2.57116,3.45554,0.115902,
155,32.4032,74.3078,297.098,0.436068,2.16725,5.38038,0.173582,0.511696,0.142486,16.7226,4.92603,27.9761,16.3077,7.54135,20.9664,1.10978,0.0491656,0.787652,139.749,0.333198,3.77694,138.047,0.972356,2.94711,0.000236544,0.0552533,0.0323253,0.374336,2.57116,3.45554,0.115902,
156,32.4032,53.3853,196.317,0.606969,1.78215,4.35093,0.112963,0.545403,0.0757459,6.90978,4.95008,28.1076,6.5507,6.17425,13.7665,0.937736,0.592507,0.359591,94.2224,0.342763,4.1566,92.6329,0.946351,2.97603,0.000212181,0.329716,0.0319135,0.368758,4.88124,18.5612,0.120085,
157,32.4032,53.3841,196.317,0.606983,1.7823,4.35122,0.112339,0.5454,0.0759075,6.90943,4.94996,28.1075,6.55002,6.16238,13.7284,0.935836,0.592997,0.353364,93.7141,0.34194,4.1545,92.1217,0.946351,2.97603,0.000212181,0.329716,0.0319135,0.368758,4.88124,18.5612,0.116834,
158,32.4032,57.9421,182.41,0.559235,2.0636,6.08273,0.20939,0.519439,0.188779,7.97941,4.96117,28.2529,7.68469,6.73625,28.8995,1.29839,0.12662,1.21515,82.5723,0.545194,3.82254,81.9943,0.948819,2.97636,0.000237424,0.0756947,0.0322599,0.37604,2.5294,27.806,0.11783,
159,32.4032,68.6342,228.182,0.472115,2.42004,6.28709,0.259068,0.540922,0.260638,12.9329,4.9706,28.3317,12.6313,7.99119,28.9601,1.43001,0.405979,1.51661,104.305,0.640841,4.32232,103.877,0.948819,2.97636,0.000237424,0.0756947,0.0322599,0.37604,2.43194,17.6451,0.11783,
160,32.4032,69.2859,277.466,0.467674,2.00465,4.64338,0.117803,0.531265,0.12945,14.6594,4.96905,27.9729,14.258,7.27297,15.4888,0.89798,0.347058,0.829862,130.332,0.43464,2.91948,128.667,0.951917,2.97728,0.000215953,0.258361,0.0322792,0.365217,4.90385,15.0726,0.117128,
161,32.4032,79.0605,323.977,0.409854,2.02797,4.78008,0.135179,0.530091,0.141983,19.4794,4.98285,27.9683,19.0146,7.27076,15.5733,0.936113,0.34758,0.845927,153.84,0.491661,2.89883,152.147,0.951917,2.97728,0.000215953,0.161032,0.0322792,0.365217,4.90385,15.0726,0.117128,
162,32.4032,79.06,323.977,0.409856,2.02763,4.78003,0.13515,0.530091,0.141987,19.4794,4.98286,27.9684,19.0146,7.27074,15.5727,0.935948,0.347578,0.845828,154.252,0.491466,2.89882,152.303,0.951917,2.97728,0.000215953,0.161032,0.0322792,0.365217,4.90385,15.0726,0.117128,
163,32.4032,60.7135,214.611,0.533708,2.14247,7.33128,0.179467,0.512676,0.188912,8.77572,4.92206,28.2021,8.45877,7.85872,32.8865,1.18842,0.0539288,1.17495,92.4465,0.332375,4.69278,91.7015,0.962729,2.98354,0.000218276,0.0393743,0.0322998,0.376989,2.47235,8.16056,0.114678,
164,32.4032,59.7833,214.103,0.542012,2.00746,6.72163,0.144322,0.510688,0.180588,8.72239,4.90981,28.1805,8.40591,7.5213,31.1243,1.02562,0.0376871,1.16702,91.7877,0.251594,4.67367,91.0998,0.962729,2.98354,0.000218276,0.0393743,0.0322998,0.376989,2.47235,8.16056,0.114678,
