Generation,Best fitness,Average fitness,Fitness standard deviation,Selection pressure,Heave.rear.tie_rod_angle_top_view_l.avg,Heave.rear.toe_angle_l.avg,Roll.rear.camber_angle_gain_roll_l.avg,Heave.rear.roll_center_gnd.z.avg,Heave.rear.motion_ratio_heave_l.avg,Heave.rear.side_view_swing_arm_angle_l.avg,Roll.rear.side_view_swing_arm_angle_l.avg,Heave.rear.tie_rod_angle_top_view_l.std_dev,Heave.rear.toe_angle_l.std_dev,Roll.rear.camber_angle_gain_roll_l.std_dev,Heave.rear.roll_center_gnd.z.std_dev,Heave.rear.motion_ratio_heave_l.std_dev,Heave.rear.side_view_swing_arm_angle_l.std_dev,Roll.rear.side_view_swing_arm_angle_l.std_dev,Heave.rear.tie_rod_angle_top_view_l.best,Heave.rear.toe_angle_l.best,Roll.rear.camber_angle_gain_roll_l.best,Heave.rear.roll_center_gnd.z.best,Heave.rear.motion_ratio_heave_l.best,Heave.rear.side_view_swing_arm_angle_l.best,Roll.rear.side_view_swing_arm_angle_l.best,
651,1215.47,1557.05,1306.83,0.780623,2.59418,47.1688,12.2804,1406.3,17.5208,36.1435,35.0393,1.34798,215.995,20.9773,838.289,74.388,195.192,188.655,1.8458,0.387161,7.34241,1202.37,2.55831,0.259365,0.11085,
652,1215.47,1790.64,1609.02,0.678788,2.78628,76.9895,13.9129,1465.91,37.7277,97.7843,95.5337,1.90489,265.698,20.5842,793.882,100.873,278.539,287.831,0.628859,0.387161,3.20469,1202.37,2.55831,0.258334,0.11085,
653,1215.46,1769.24,1851.87,0.686996,2.93333,88.7904,13.1831,1470.12,19.2096,88.6467,86.3641,2.1181,333.908,21.7133,935.696,70.0332,324.695,313.814,0.490506,0.386426,4.85771,1202.37,2.55831,0.255862,0.109977,
654,1215.46,1599,1097,0.76014,2.40914,29.5377,12.9059,1400.16,16.4314,68.9547,68.6046,1.07231,146.331,19.0393,716.928,55.9014,232.656,232.155,0.413038,0.377839,7.34224,1202.37,2.55831,0.255862,0.109977,
655,1215.46,1758.04,1638.74,0.691375,2.82777,48.4396,15.0458,1486.58,37.9594,83.9491,83.2338,2.15676,179.942,23.6352,905.306,108.602,256.271,255.431,0.988982,0.377839,7.34224,1202.37,2.55831,0.255862,0.109977,
656,1215.46,1758.13,1698.75,0.691337,2.81058,63.7564,15.3372,1533.74,27.623,58.2273,56.6333,1.90283,267.956,26.3252,1070.07,88.8315,223.519,219.867,0.714345,0.377839,7.34172,1202.37,2.55831,0.255768,0.109977,
657,1215.46,1609.44,1201.98,0.755208,2.77364,54.6747,12.1493,1380.88,22.728,68.3655,67.8652,1.72042,182.018,17.3749,655.441,62.1898,248.486,247.596,0.311614,0.377839,7.34172,1202.37,2.55831,0.255768,0.109977,
658,1215.46,1584.79,1256.19,0.766953,2.64588,23.2674,13.4541,1439.91,26.5733,39.5799,39.3647,1.38861,126.952,22.8167,899.233,82.1043,170.759,169.024,0.480893,0.377839,7.34172,1202.37,2.55831,0.255768,0.109977,
659,1215.46,1725.9,1689.94,0.704249,2.68364,67.2168,13.8727,1469.33,22.1057,75.9759,74.7073,1.46706,259.795,22.5474,914.129,75.4356,299.016,294.242,1.68484,0.377839,7.34172,1202.37,2.55738,0.255768,0.109977,
660,1215.46,1797.33,1678.59,0.676256,2.88633,91.5932,14.712,1493.51,27.5999,84.2291,82.7976,2.06232,302.154,23.1944,921.457,81.3882,298.502,297.081,0.205168,0.372555,7.34172,1202.37,2.55738,0.254076,0.104267,
661,1215.45,1738.38,1611.68,0.699186,2.75344,78.6264,12.2011,1431.95,32.2748,91.8102,88.7667,1.66608,303.818,17.1393,792.004,101.951,304.493,298.141,0.774205,0.385283,7.34172,1202.37,2.55738,0.251588,0.104267,
662,1215.45,1719.34,1478.58,0.706932,2.68178,61.5429,13.5135,1439.49,21.3332,90.9163,89.861,1.37973,214.254,20.1289,788.35,68.1061,288.433,285.407,0.822478,0.377049,7.34172,1202.37,2.55738,0.251588,0.104267,
663,1215.45,1510.43,1070.36,0.804705,2.70085,75.9191,9.94209,1308.14,28.1518,41.501,44.0714,1.69783,301.48,10.6645,404.617,98.5509,179.416,186.114,1.14103,0.377049,7.34172,1202.37,2.55539,0.251588,0.104267,
664,1215.45,1662.24,1399.11,0.73121,2.63651,59.1155,13.0507,1419.85,22.9458,72.762,71.8839,1.35037,219.16,20.122,760.995,72.9288,271.911,276.269,0.659176,0.377049,7.34172,1202.37,2.55539,0.251016,0.104267,
665,1215.44,1788.75,1867.96,0.679492,3.05411,96.0703,12.2217,1405.48,26.9243,124.043,120.957,2.49764,326.967,17.506,749.284,80.8196,401.95,391.824,1.44389,0.375176,7.34172,1202.36,2.55539,0.250255,0.104267,
666,1215.44,1529.38,1146.37,0.794733,2.58355,42.6401,11.8467,1382.22,21.3556,34.8494,33.876,1.72191,196.499,19.1402,757.057,82.2234,189.58,183.008,0.456209,0.375176,7.34172,1202.36,2.55473,0.250255,0.104267,
667,1215.44,1658.19,1374.33,0.732994,2.73901,52.7025,13.6454,1443.4,20.7176,62.7401,62.2517,1.55016,192.515,21.3694,827.966,69.5237,219.848,225.655,1.00536,0.372502,7.34172,1202.36,2.55473,0.250255,0.109977,
668,1215.44,1694.52,1587.31,0.71728,2.76287,75.7029,11.7817,1402.43,34.754,84.1412,82.9418,1.87759,286.873,16.9622,743.262,153.28,290.289,290.936,0.439836,0.372502,7.34172,1202.36,2.55473,0.250147,0.105869,
669,1215.44,1868.09,1648.78,0.650634,3.11457,102.25,15.5921,1538.85,36.7248,86.8937,84.6718,2.55269,317.513,23.8202,933.692,98.3776,258.537,255.877,0.300416,0.372502,7.34172,1202.36,2.55473,0.250147,0.105869,
670,1215.44,1626.28,1173.45,0.747371,2.64428,45.3989,12.7454,1390.71,21.2466,77.08,76.4575,1.48581,178.635,17.2685,632.008,67.061,233.293,231.954,1.03353,0.372502,7.34172,1202.36,2.55473,0.248077,0.105869,
671,1215.44,1654.85,1354.72,0.734472,2.5089,42.4235,12.5814,1389.16,33.6394,87.4119,87.1181,1.37936,155.122,18.5732,709.566,106.83,260.454,260.146,0.405213,0.372502,7.34172,1202.36,2.55473,0.248077,0.102268,
672,1215.44,1786.91,1797.96,0.680191,2.85073,81.4313,14.5171,1506.95,25.3467,78.717,77.1008,2.03488,295.782,24.3718,999.488,83.7727,296.901,291.557,0.286547,0.372502,5.76863,1202.36,2.55473,0.248077,0.0986179,
673,1215.43,1722.74,1462.39,0.705524,2.98202,87.7713,12.4961,1412.71,24.2073,93.1492,89.4227,2.17721,271.869,17.477,695.264,76.6353,300.54,294.271,2.08274,0.372502,7.34172,1202.36,2.55473,0.248077,0.104768,
674,1215.43,1710.78,1545.63,0.710456,2.60583,89.649,13.5659,1476.86,24.3815,53.1023,50.6167,1.42886,294.482,22.2265,923.53,83.5396,193.353,178.845,0.378397,0.372502,7.34172,1202.36,2.55473,0.248077,0.104768,
675,1215.43,1724.5,1487.87,0.704806,2.82862,51.1955,14.518,1476.17,21.767,79.3824,78.6342,1.64024,211.113,22.7117,876.31,67.4382,288.793,290.654,0.262349,0.372502,7.34179,1202.36,2.55473,0.248077,0.105869,
676,1215.43,1687.68,1468.27,0.72018,2.6985,107.405,11.7121,1420.22,20.568,60.3015,64.7816,1.62984,471.712,19.3327,812.026,66.8554,235.888,241.112,0.267216,0.372502,3.63418,1202.36,2.55473,0.248077,0.105869,
677,1215.43,1670.97,1382.31,0.727385,2.59037,49.4188,13.7876,1449.9,21.8022,66.9147,66.5508,1.33664,180.075,22.6355,880.163,65.8121,244.61,243.861,1.57984,0.372502,7.34179,1202.36,2.55473,0.247702,0.105869,
678,1215.43,1727.67,1519.43,0.703513,2.87199,69.501,13.1033,1432.07,28.5167,91.232,90.367,2.19187,249.289,19.6338,790.397,87.4035,290.988,291.779,0.330125,0.372502,5.7901,1202.36,2.55473,0.247702,0.105869,
679,1215.43,1688.12,1451.84,0.719993,2.89066,58.0576,13.919,1467.37,30.0457,58.6926,57.1478,2.07884,225.98,22.1289,874.918,91.2518,194.646,196.455,0.953878,0.372502,7.34161,1202.36,2.55473,0.247702,0.105869,
680,1215.43,1695.72,1447.44,0.716765,2.79199,47.6237,13.604,1445.05,24.3682,81.4399,80.8426,1.70559,188.296,20.7136,803.728,81.7068,259.419,257.589,1.70657,0.372502,7.34161,1202.36,2.55473,0.247702,0.112574,
681,1215.43,1810.45,1821.34,0.671343,2.72438,106.029,13.3027,1444.95,32.43,106.283,104.738,1.87996,337.193,19.8532,832.332,102.293,312.157,306.964,1.45785,0.372502,3.16076,1202.36,2.55473,0.247702,0.112574,
682,1215.43,1606.42,1175,0.756612,2.67226,90.554,10.0869,1327.61,21.671,78.936,74.8831,1.57554,277.329,9.46028,453.469,67.7755,264.714,247.961,0.760322,0.372502,7.34161,1202.36,2.55473,0.247702,0.112574,
683,1215.43,1841.76,1873.66,0.65993,2.80717,113.228,14.7148,1532.26,28.9317,77.4778,72.3444,1.76903,331.429,24.3965,1021.57,84.6153,260.775,247.768,0.173154,0.372502,7.34161,1202.36,2.55473,0.247174,0.114128,
684,1215.43,1696.42,1592.89,0.716468,2.90583,69.4895,13.3907,1458.39,16.0709,68.9053,67.2644,2.17417,284.57,22.0679,916.975,45.0203,253.498,245.159,1.8603,0.384957,7.34161,1202.36,2.55474,0.247174,0.114128,
685,1215.43,1689.27,1502.16,0.719499,2.76068,53.5497,13.9278,1454.94,24.9624,70.0624,69.073,1.70268,192.142,22.6874,897.602,79.1493,235.567,231.444,0.875446,0.384957,7.34161,1202.36,2.55474,0.247174,0.114128,
686,1215.43,1673.24,1359.14,0.726391,2.51991,24.3633,15.083,1488.39,25.6512,58.8535,58.3834,1.11641,126.261,24.3546,935.681,77.4867,205.018,203.97,0.401146,0.383551,7.34161,1202.36,2.55199,0.247174,0.114128,
687,1215.43,1641.9,1341.78,0.740257,2.76898,52.7608,12.511,1414.16,30.1084,66.0333,63.5583,2.06464,222.502,18.7764,744.626,103.94,258.471,248.052,0.81502,0.383551,7.34167,1202.36,2.55199,0.244332,0.114128,
688,1215.43,1600.28,1213.91,0.75951,2.82263,66.9119,11.9625,1394.29,27.7412,50.001,46.551,1.90114,253.854,15.7642,646.963,88.0354,178.712,164.689,0.249506,0.383551,7.34167,1202.36,2.55199,0.244332,0.115844,
689,1215.43,1693.67,1445.99,0.717626,2.80214,81.2028,13.4744,1441.54,23.2114,66.6441,64.8015,1.87579,275.124,20.2212,799.03,75.3316,226.696,226.091,0.885032,0.383551,7.34167,1202.36,2.55199,0.242934,0.116764,
690,1215.43,1751.14,1523.93,0.694078,2.67927,64.8561,14.2967,1474.84,29.3026,83.3421,81.8155,1.74792,236.936,21.7922,861.333,86.3745,243.541,245.655,0.319552,0.383551,7.34167,1202.36,2.55199,0.242934,0.116764,
691,1215.42,1668.77,1537.48,0.728335,2.6166,50.9081,14.1866,1458.1,20.2241,61.7878,60.9469,1.36693,213.497,22.6054,896.545,69.0877,253.19,251.013,0.689135,0.383551,7.34165,1202.36,2.55121,0.242934,0.116764,
692,1215.42,1720.7,1596.76,0.706352,2.79482,71.0178,13.5097,1460.01,16.654,79.0272,77.6887,1.7427,254.651,22.2201,917.109,53.9736,253.918,253.956,0.994383,0.383551,7.16558,1202.36,2.55121,0.242934,0.116764,
693,1215.42,1705.96,1518.46,0.712458,2.64962,63.5108,13.4629,1448.18,29.2683,74.9855,73.8981,1.36771,249.895,20.252,793.1,85.9038,239.319,238.868,0.651885,0.383551,7.34165,1202.36,2.55121,0.242934,0.116764,
694,1215.42,1744.11,1726.02,0.696872,2.72604,60.1641,14.2497,1479.45,31.1841,78.8558,77.4761,1.72383,214.669,24.5467,984.866,101.566,287.574,282.091,1.2872,0.383551,7.34165,1202.36,2.55121,0.242934,0.116764,
695,1215.42,1866.46,1832.84,0.65119,2.85385,87.7005,15.7083,1544.55,24.5229,96.8293,94.3007,1.91202,279.255,25.383,1038.09,78.893,284.627,284.833,0.860982,0.383551,7.34165,1202.36,2.55121,0.242934,0.116764,
696,1215.42,1580.12,1311.26,0.769194,2.64225,57.3005,11.8001,1379.13,20.578,54.8231,53.8504,1.64159,212.239,18.0677,761.427,63.4545,243.94,231.888,0.34411,0.383551,7.34167,1202.36,2.55121,0.242934,0.116764,
697,1215.42,1693.8,1659,0.717571,2.81879,56.4302,14.4147,1492.46,20.1193,54.4741,53.0819,2.223,261.612,24.3326,991.572,67.3406,218.808,211.909,0.0600587,0.37946,7.34167,1202.36,2.55027,0.242934,0.116764,
698,1215.42,1628.17,1503.19,0.746494,2.90404,55.3007,11.5373,1364.5,16.5741,89.3344,88.0233,2.06108,239.497,17.321,721.9,52.5181,308.329,305.559,1.3889,0.383551,7.34167,1202.36,2.55027,0.242934,0.116764,
699,1215.42,1734.59,1481.97,0.700698,2.83736,56.0166,15.2487,1481.7,35.0303,72.1015,71.6535,2.16298,194.379,23.1947,870.476,97.5129,251.73,247.976,0.545547,0.383551,7.34167,1202.36,2.55027,0.242934,0.116764,
700,1215.42,1797.37,1584.61,0.676222,2.93387,67.2286,14.5636,1480.12,30.0422,101.859,100.622,1.98862,250.427,21.5871,835.735,80.1966,288.299,293.875,0.775442,0.383551,7.34167,1202.36,2.55027,0.242934,0.121627,
701,1215.42,1875.09,1943.42,0.648195,2.80445,90.6992,16.0275,1560.6,32.5509,86.7284,85.6777,1.90706,306.099,26.9084,1106.19,100.512,296.038,292.775,1.09353,0.383128,7.34162,1202.36,2.55027,0.242934,0.121627,
702,1215.42,1891.72,1965.12,0.642492,3.08216,111.78,15.6387,1540.04,29.1518,97.1825,94.8488,2.3075,362.755,23.3578,999.667,84.8222,315.249,311.383,0.176769,0.383128,7.34162,1202.36,2.55027,0.242934,0.121627,
703,1215.42,1684.86,1519.29,0.721375,2.59281,48.7208,12.9723,1422.41,37.6703,80.5513,79.9403,1.29724,200.432,21.2997,832.864,199.206,285.734,283.257,0.874226,0.383128,7.34159,1202.36,2.55027,0.241279,0.121627,
704,1215.42,1721.6,1484.69,0.705981,2.87657,55.0194,12.6903,1402.44,36.2935,106.505,105.78,1.85914,202.165,16.9208,639.984,120.721,323.609,321.29,0.722482,0.383128,7.34159,1202.36,2.55027,0.241279,0.121627,
705,1215.42,1811.84,1685.74,0.67082,2.63616,49.8563,16.7035,1566.36,22.5148,77.0413,76.7239,1.58856,207.502,27.6209,1087.16,70.4887,246.43,244.777,0.296283,0.383128,7.34159,1202.36,2.55027,0.241279,0.121627,
706,1215.42,1597.57,1325.85,0.760791,2.66109,46.2254,12.4965,1412.83,20.8763,51.45,51.0281,1.34663,181.171,21.4371,872.211,77.8269,199.413,198.531,0.879145,0.378394,7.22364,1202.36,2.55027,0.241279,0.117381,
707,1215.42,1767.16,1698.46,0.687779,2.96866,99.7877,12.2637,1440.87,30.9986,92.0617,88.2142,2.03856,328.258,17.6461,851.006,96.0727,299.316,297.029,1.43147,0.378394,7.34159,1202.36,2.55027,0.241279,0.120734,
708,1215.42,1921.95,1929.23,0.632389,2.61585,122.744,15.5391,1557.4,26.7581,99.7233,97.1702,1.61205,350.032,25.248,1050.86,75.1727,292.812,288.612,0.792106,0.378394,7.34159,1202.36,2.55027,0.241279,0.120734,
709,1215.42,1627.87,1279.52,0.746628,2.60682,73.0459,11.5493,1378.31,31.2613,66.3138,64.787,1.56182,242.139,17.2605,690.041,94.7944,249.606,244.43,0.445418,0.377358,7.34159,1202.36,2.54985,0.241279,0.120734,
710,1215.41,1703.17,1390.29,0.713621,2.8026,69.7079,13.5681,1468.56,22.4948,63.5141,62.516,1.53316,232.812,22.6536,893.32,73.7464,244.507,242.579,1.02282,0.377358,3.65741,1202.36,2.54985,0.241279,0.120734,
711,1215.41,1589.74,1260.09,0.764538,2.81276,49.4754,11.944,1376.02,21.421,64.9398,63.1281,1.9642,195.483,17.0732,672.678,83.3936,245.209,239.582,1.87794,0.377358,7.34159,1202.36,2.54985,0.240536,0.119843,
712,1215.41,1632.09,1326.36,0.744699,2.49811,69.0262,11.5706,1371.57,21.1155,78.9355,77.3697,1.38342,227.642,15.924,627.576,71.6867,282.01,277.355,0.546406,0.377358,7.34159,1202.36,2.54985,0.240536,0.119843,
713,1215.41,1793.95,1633.74,0.677508,3.00054,91.0605,13.6964,1453.58,25.5214,104.179,102.914,2.3385,257.428,20.5265,804.069,70.6284,290.247,292.074,0.917294,0.377358,7.34157,1202.36,2.54985,0.240536,0.119843,
714,1215.41,1492.21,1107.36,0.814507,2.54365,43.8522,10.611,1319.64,15.1898,50.5621,49.8124,0.907217,178.382,13.3906,511.577,47.5318,233.886,225.826,1.49423,0.378394,7.34157,1202.36,2.54985,0.240267,0.119843,
715,1215.41,1817.81,1716.25,0.668616,2.6577,74.9721,14.8095,1505.15,32.1977,95.6905,92.3272,1.33487,244.386,23.4204,964.543,98.2897,301.516,291.663,0.0217918,0.378394,7.34152,1202.36,2.54983,0.240267,0.119843,
716,1215.41,1743.29,1560.3,0.697194,2.79568,70.045,14.9707,1518.61,22.1068,58.5127,56.2498,1.79966,250.659,24.8413,1025.03,61.5311,231.161,220.86,0.269568,0.378394,7.34151,1202.36,2.54983,0.240267,0.119843,
717,1215.41,1672.71,1478.96,0.726611,2.86231,61.7248,12.852,1422.97,20.1891,76.9461,75.1717,1.87893,237.036,19.836,775.935,60.2397,285.444,280.701,1.55281,0.378224,1.00572,1202.36,2.54983,0.240267,0.119843,
718,1215.41,1795.5,1892.75,0.676916,2.85077,70.0701,13.7542,1460.84,16.3693,116.516,115.1,2.0947,299.996,21.1998,872.793,48.182,370.908,365.659,0.905608,0.378224,7.34151,1202.36,2.54983,0.23825,0.119843,
719,1215.41,1720.39,1333.7,0.706473,2.60202,73.7712,12.028,1388.65,33.6387,105.698,103.994,1.49558,231.408,15.6109,631.768,86.2974,294.435,291.231,0.318556,0.378,7.34151,1202.36,2.54983,0.23825,0.119843,
720,1215.4,1674.35,1422.35,0.725894,2.80418,52.1396,13.4724,1434.38,15.0754,78.7372,77.748,2.03293,202.066,19.2922,726.693,49.8971,267.845,262.314,0.715196,0.378,7.34151,1202.36,2.54983,0.238179,0.116794,
721,1215.4,1873.38,1787.99,0.648776,2.84646,86.2497,16.654,1552.57,34.0363,91.3518,89.6706,2.24582,301.618,24.8174,991.139,99.1908,293.241,287.861,0.164929,0.378,7.34151,1202.36,2.54983,0.238179,0.113119,
722,1215.4,1773.08,1663.13,0.685474,2.78293,58.2631,15.2956,1509.93,25.9137,80.9429,79.9533,1.92206,219.351,25.2092,1032.79,88.7933,268.202,265.288,0.129363,0.378,7.34151,1202.36,2.54983,0.238179,0.113119,
723,1215.4,1990.46,2053.24,0.610614,2.62959,92.6397,17.6492,1609.42,29.8123,119.728,118.576,1.58759,317.645,28.0366,1118.07,81.6402,366.293,362.305,0.136743,0.378,7.34151,1202.36,2.54983,0.238179,0.113119,
724,1215.4,1821.97,1695.67,0.667082,2.67439,67.4737,15.9154,1519.7,28.6577,94.1495,93.4007,1.63146,234.317,24.3874,935.841,81.7563,279.452,278.202,0.583938,0.378,7.34151,1202.36,2.54983,0.234904,0.113119,
725,1215.39,1736.82,1593.05,0.699778,2.89115,96.6167,12.8027,1438.71,19.936,82.7791,83.0919,1.93037,329.705,18.9895,787.675,64.7979,278.733,277.836,1.92359,0.378,7.34151,1202.36,2.54983,0.233692,0.113019,
726,1215.39,1788.73,1743.66,0.679471,2.87514,66.7383,15.9298,1544.04,23.0717,68.5465,67.5338,1.99962,268.652,27.1922,1088.11,71.2191,277.673,275.312,1.24135,0.378,7.34151,1202.36,2.54983,0.233692,0.113019,
727,1215.39,1663.97,1416.16,0.730418,2.69928,61.7755,12.7445,1415.31,16.6664,77.8779,76.8928,1.62762,225.196,19.3597,787.106,56.1091,261.708,259.171,1.08927,0.378,7.34151,1202.36,2.54983,0.231135,0.113019,
728,1215.39,1785.62,1756.75,0.680653,2.62733,72.5715,15.371,1543.33,26.0929,63.4245,62.2041,1.05063,270.623,26.5677,1097.12,87.3145,225.113,224.089,2.37827,0.378224,7.34152,1202.36,2.54983,0.231135,0.113019,
729,1215.39,1792.45,1588.7,0.67806,2.85179,92.7891,13.8296,1460.4,28.4386,96.5759,97.5701,1.92763,361.531,20.4088,810.31,90.1174,287.253,289.042,0.234835,0.378224,7.34152,1202.36,2.54983,0.226935,0.108569,
730,1215.39,1858.89,1807.05,0.653827,2.91451,90.0632,14.742,1493.02,24.2136,117.619,116.315,2.23287,293.057,21.465,840.114,77.7507,354.179,355.197,1.12312,0.378224,3.16537,1202.36,2.54983,0.226935,0.108569,
731,1215.39,1837.71,1745.1,0.66136,2.7976,88.5157,14.114,1485.14,36.038,106.255,104.851,1.75963,284.747,20.8879,857.34,102.481,308.324,302.6,0.601224,0.378224,7.34131,1202.36,2.54983,0.226935,0.108569,
732,1215.39,1909.57,1910.66,0.636475,2.96118,96.369,15.6218,1542.69,23.2872,115.138,113.498,2.03539,310.139,24.3504,992.588,72.6978,331.95,331.018,1.33163,0.376019,7.34131,1202.36,2.54985,0.226935,0.108569,
733,1215.39,1598.22,1159.58,0.760467,2.89576,46.696,11.3926,1335.44,23.9496,89.3281,88.5186,2.28949,161.02,14.6596,503.265,77.2363,282.297,286.113,0.30015,0.378224,7.34131,1202.36,2.54985,0.226935,0.0974235,
734,1215.39,1690.08,1384.52,0.719128,2.85994,52.5905,12.0901,1414.99,29.2473,91.2768,87.0293,2.07458,216.005,17.3781,711.398,88.0005,307.17,294.163,0.210121,0.378224,3.78184,1202.36,2.55022,0.226935,0.0974235,
735,1215.39,1972.3,2054.8,0.616228,2.88989,73.3202,15.5845,1567.76,43.0046,135.98,133.759,2.09389,297.224,25.2801,1173.16,118.149,402.918,394.25,0.517082,0.378224,7.34131,1202.36,2.55022,0.226935,0.0974235,
736,1215.39,1529.12,986.598,0.794827,2.51944,43.7804,11.4888,1348.63,20.2328,51.3967,51.0729,1.38902,158.269,15.6842,632.284,79.2075,210.092,209.112,0.241639,0.378224,7.34131,1202.36,2.55022,0.226935,0.0974235,
737,1215.38,1622.11,1412.71,0.749262,2.50487,52.5543,12.7759,1404.43,16.3182,67.0903,66.4333,0.931958,199.354,20.382,804.009,53.4313,253.067,251.424,0.776904,0.378224,7.34134,1202.36,2.55022,0.226935,0.0974235,
738,1215.38,1747.43,1547.22,0.695525,2.77785,51.4733,13.7732,1446.36,29.0147,102.288,101.743,1.70864,208.334,21.635,838.572,88.793,315.998,322.121,0.683787,0.378272,7.34148,1202.36,2.55022,0.226935,0.0968031,
739,1215.38,1551.11,1261.34,0.783555,2.74271,55.8348,10.8353,1320.9,33.5485,64.3056,62.9424,1.76978,212.952,13.2098,477.307,102.25,271.628,268.212,0.125785,0.379276,3.64341,1202.36,2.55022,0.225532,0.0963574,
740,1215.38,1820.8,1571.34,0.667497,3.15312,78.0307,15.1817,1512.47,31.3543,90.8506,89.7658,2.56742,252.222,22.6956,856.315,89.6184,265.505,263.959,1.37425,0.379276,7.34148,1202.36,2.55022,0.225532,0.0963574,
741,1215.38,1496.21,983.083,0.812303,2.61674,30.5101,10.9068,1335.45,23.9076,46.6099,46.2145,1.21169,146.719,16.3558,625.351,86.8413,202.038,195.508,2.21843,0.379276,7.34148,1202.36,2.55022,0.225532,0.0963574,
742,1215.38,1700.38,1517.54,0.714768,2.63178,62.791,13.5934,1443.01,18.7699,79.9962,79.59,1.61088,202.925,21.7968,852.284,62.4034,275.335,274.457,0.814326,0.384872,1.65246,1202.36,2.54985,0.225532,0.0938847,
743,1215.38,1780.93,1480.86,0.682442,2.97874,75.1804,13.5797,1464.03,35.4711,95.4709,94.2124,2.36729,251.442,20.405,798.69,95.2096,291.643,291.175,0.0944585,0.387013,7.34155,1202.36,2.54985,0.225532,0.0938847,
744,1215.38,1723.28,1428.74,0.705271,2.66523,63.3626,13.8632,1457.35,28.2986,79.2778,78.4602,1.516,220.616,21.013,813.061,89.3995,267.219,265.692,0.863137,0.387013,7.34155,1202.36,2.54985,0.225532,0.0938847,
745,1215.38,1768.4,1630.89,0.687276,2.95421,85.6701,14.2808,1457.23,25.9145,91.7271,90.6249,2.23536,279.321,20.6836,804.447,74.6135,265.539,264.637,0.904233,0.387013,7.34155,1202.36,2.54985,0.225532,0.0938847,
746,1215.38,1647.03,1462.36,0.737922,2.77618,100.752,10.9948,1370.44,13.0291,73.2459,75.7885,1.74325,403.47,13.8364,590.363,43.6578,266.383,269.83,0.199729,0.387013,7.34155,1202.36,2.54985,0.225532,0.0938847,
747,1215.38,1876.23,2000.8,0.647776,2.75424,102.347,14.7328,1514.46,21.1176,111.695,109.127,1.58658,412.761,22.728,1055.99,67.0414,330.045,323.375,0.84167,0.387013,7.34155,1202.36,2.54985,0.225532,0.0938847,
748,1215.38,1678.77,1338.22,0.72397,2.86527,56.9787,13.7154,1431.03,26.1189,74.6738,73.3801,1.86911,198.532,19.3288,719.637,79.5702,243.472,240.605,0.662395,0.39096,7.34155,1202.36,2.54985,0.225532,0.0938847,
749,1215.38,1695.23,1470.65,0.71694,2.87324,94.8103,12.1566,1433.73,19.3965,67.794,64.4715,2.01823,314.051,17.8519,766.558,63.7752,219.349,215.692,0.875749,0.393956,7.34155,1202.36,2.54985,0.225532,0.0938847,
750,1215.38,1796.27,1964.57,0.676612,2.83875,78.5018,14.8382,1513.16,17.9294,85.7099,83.2911,1.91263,339.383,24.1332,1041.85,58.3291,308.633,301.303,1.11748,0.393956,7.34155,1202.36,2.54985,0.225532,0.0938847,
